file_id,speaker_name,speaker_party,speech_text,speech_text_en,jaar,date,kamer,category,title,document_number,url,meta_url,vergadernummer
h-tk-20212022-2-2,De heer Jetten,D66,"Wat een droevig en negatief wereldbeeld heeft de heer Wilders. De Nederlandse mentaliteit is inderdaad dat we er met elkaar de schouders onder zetten en samen hele grootse dingen kunnen doen. Dat geldt ook voor de opvang van mensen die moeten vluchten voor oorlog en geweld. In het begin van de beantwoording van de heer Wilders komt de aap uit de mouw. Het lukt de heer Wilders de laatste tijd goed om het er niet te veel over te hebben, maar in een bijzinnetje komt toch het woord ""islam"" voorbij. Misschien zit daar uiteindelijk de echte reden voor deze tirade van de heer Wilders. Maar hij is vooral ook zijn gevoel met de Nederlandse samenleving kwijt. Hier gaat hij tekeer over vluchtelingen die we opvangen, waar brede steun voor is in de samenleving. Hij had het net ook over de dictatuur van Rutte, het coronabeleid waar zogenaamd iedereen tegen is, maar de realiteit is anders. Heel veel Nederlanders zien dat het kabinet in moeilijke tijden moeilijke beslissingen moet nemen, en dat we in dit land onze verantwoordelijkheid nemen om vluchtelingen op te vangen, om kwetsbare mensen te beschermen tegen een pandemie, of om hier de rechtsstaat te respecteren en op een fatsoenlijke manier met elkaar om te gaan. Het is treurig dat de heer Wilders dat niet ziet.","What a sad and negative worldview Mr Wilders has. The Dutch mentality is indeed that we put our shoulders to the wheel and can do great things together. This also applies to the shelter of people who have to flee from war and violence. At the beginning of Mr Wilders' answer the monkey comes out of his sleeve. Mr Wilders has been successful lately in not talking about it too much, but the word ""Islam"" does appear in a subordinate clause. Perhaps that is ultimately the real reason for this tirade from Mr Wilders. But above all he has lost his feeling for Dutch society. Here he rants about refugees we receive, for which there is broad support in society. He was also just talking about Rutte's dictatorship, the corona policy that supposedly everyone is against, but the reality is different. Many Dutch people see that the cabinet has to make difficult decisions in difficult times, and that we take our responsibility in this country to accommodate refugees, to protect vulnerable people against a pandemic, or to respect the rule of law and treat each other in a decent manner. It is sad that Mr Wilders does not see that.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Wilders,PVV,"Ik zie het juist heel goed, en daarom wil ik het niet. Laatst nog las ik in het Eindhovens Dagblad dat asielzoekers de boel jarenlang aan het flessen waren met valse rekeningen voor apothekers, met ziektekostenverzekeringen of weet ik wat nog meer. Eén grote fraude! Als we kijken naar niet-westerse allochtonen, waar Afghanen en Syriërs onder vallen, dan heb ik hier de cijfers voor me. Vorig jaar waren er in Nederland 147.540 verdachten van misdrijven, en één op de drie was niet-westers allochtoon. Eén op de drie! Daar vallen de Afghanen en Syriërs ook onder. Dan nog even over de kosten. Dat grapje van die migratie en asiel kost ons 16 miljard euro per jaar! Terwijl we geen huis hebben om aan Nederlanders te geven, geven we ook nog een keer 16 miljard uit. Waarom geeft u die 16 miljard niet gewoon aan de zorg of aan de politie of aan, zoals ik net zei, de gepensioneerden met een pensioen? Dat moeten we doen! We moeten opkomen voor onze éígen mensen en niet de halve wereld hiernaartoe halen. Dat is onverantwoord en dat is bijna verraad aan Nederland.","I can see it very well, and that's why I don't want it. I recently read in the Eindhovens Dagblad that asylum seekers had been bottling things up for years with false invoices for pharmacists, with health insurance or I don't know what else. One big fraud! If we look at non-Western immigrants, which includes Afghans and Syrians, I have the figures in front of me here. Last year there were 147,540 suspects of crimes in the Netherlands, and one in three was of non-Western immigrant. One in three! This also includes the Afghans and Syrians. Then let's talk about the costs. That joke about migration and asylum costs us 16 billion euros a year! While we don't have a house to give to the Dutch, we also spend another 16 billion. Why not just give that 16 billion to healthcare or to the police or, as I just said, to retirees with a pension? We must do that! We have to stand up for our own people and not bring half the world here. That is irresponsible and almost a betrayal of the Netherlands.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De voorzitter,,Er is nog een interruptie van de heer Azarkan van DENK.,There is another interruption from Mr. Azarkan of DENK.,2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Azarkan,DENK,"We kennen de heer Wilders als iemand die graag afgeeft op mensen die hiernaartoe zouden willen, omdat ze iets voor Nederland betekend hebben. In dit geval gaat het om de Afghanen. Die mensen hebben keihard gewerkt voor het belang van Nederland. Mijn vraag aan de heer Wilders is: wat kunnen zij er nou aan doen dat hier een kabinet zit dat het aantal sociale huurwoningen enorm heeft afgebouwd? Dat zijn toch de daders? Waarom gaat u naar de mensen die niets hebben, die alles opgeofferd hebben en die als slachtoffer hiernaartoe willen omdat ze dat verdienen? Waarom zaait u haat tegen die mensen? U heeft gezien — dit zeg ik via u, voorzitter — hoe ze bij Harskamp ontvangen werden met walgelijke nazitekens. U bent daar ook verantwoordelijk voor.","We know Mr Wilders as someone who likes to criticize people who would like to come here because they have meant something to the Netherlands. In this case it concerns the Afghans. These people worked very hard for the interests of the Netherlands. My question to Mr Wilders is: what can they do about the fact that there is a government here that has greatly reduced the number of social housing? Aren't those the perpetrators? Why do you go to the people who have nothing, who have sacrificed everything and who want to come here as victims because they deserve it? Why are you sowing hatred against those people? You have seen - I say this through you, Chairman - how they were received at Harskamp with disgusting Nazi signs. You are also responsible for that.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Wilders,PVV,"Ik ben voor niks verantwoordelijk wat ik niet zelf heb gezegd. Laat ik dat vooropstellen. Maar nogmaals: het kan niet in Nederland. We hebben in Nederland nu een tekort van — wat is het? — 300.000 woningen. Dan kunnen we toch geen tienduizenden mensen binnenhalen? Iedereen thuis begrijpt dat toch ook? We hebben een tekort van 300.000 woningen, mensen staan soms tien of vijftien jaar op een wachtlijst voor een sociale huurwoning en dan halen we even 10.000, 20.000, 30.000, 40.000 of 50.000 mensen binnen. Dat kan toch niet? Help die mensen dan, als ze Nederland hebben geholpen, door in de regio te helpen met opvang in landen om Afghanistan heen. Dan help je ze. Ik snap ook dat je een verantwoordelijkheid voor sommige mensen hebt, maar toch niet in Nederland? Wij kunnen dat toch niet aan? Koningin Juliana zei het al, een paar decennia geleden: ""Nederland is vol."" We zijn nu bomvol! We zijn proppevol! Ik schaam me er niet voor om te zeggen: ""Eigen mensen eerst"". Onze woningen zijn voor onze mensen. Mensen die in Nederland jarenlang premies en belastingen hebben betaald mogen toch alsjeblieft voorgaan bij het krijgen van een woning? Het is toch te gek voor woorden dat je tegen die mensen zegt: wacht jij maar wat langer, want er komen nog 30.000 mensen aan uit Afghanistan en die gaan voor? Dat snapt toch niemand in Nederland? Dat moeten we toch niet doen?","I am not responsible for anything that I have not said myself. Let me put that first. But again: it is not possible in the Netherlands. We now have a shortage of — what is it? — 300,000 homes. Then we can't attract tens of thousands of people, can we? Everyone at home understands that, right? We have a shortage of 300,000 homes, people are sometimes on a waiting list for social housing for ten or fifteen years and then we bring in 10,000, 20,000, 30,000, 40,000 or 50,000 people. That's not possible, is it? Then help those people, if they have helped the Netherlands, by helping in the region with shelter in countries around Afghanistan. Then you help them. I also understand that you have a responsibility for some people, but not in the Netherlands, right? We can't handle that, can we? Queen Juliana already said it a few decades ago: ""The Netherlands is full."" We are now packed! We are packed! I am not ashamed to say: ""People first"". Our homes are for our people. Shouldn't people who have paid premiums and taxes in the Netherlands for years be given priority in getting a home? Isn't it crazy that you say to those people: just wait a little longer, because there are still 30,000 people arriving from Afghanistan and they will go first? Nobody in the Netherlands understands that, do they? We shouldn't do that, should we?",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Azarkan,DENK,"Als het probleem heel groot wordt gemaakt omdat de sociale huurwoningen verkocht worden, omdat er niet genoeg bijgebouwd wordt en omdat er geld afgetroggeld wordt van sociale woningbouwcorporaties, dan creëren we een probleem. Maar via u, voorzitter, zeg ik tegen de heer Wilders dat hij zich moet richten op wat het probleem veroorzaakt. Dat zijn niet de kwetsbare mensen die alles hebben opgegeven en waarvan het merendeel — dat weet de heer Wilders — namelijk 97%, in de eigen regio wordt opgevangen. Maar we hebben wel een taak en een verantwoordelijkheid, zeker voor mensen die ons hebben geholpen, in het belang van Nederland. Die mensen kunnen niet zo worden aangesproken en op deze manier worden weggezet.
Ik hoorde de heer Wilders spreken over een tweedeling en over Rutte die een tweedeling creëert met de QR-codes. Maar hij is zelf kampioen van de tweedelingen. Hij doet niks anders, al 23 jaar in deze Kamer. Hij is hier de kampioen plucheplakker. Hij heeft het voorbij zien komen. Dus wat nou ""tweedeling"", als je die zelf veroorzaakt?","If the problem is made very big because social housing is sold, because not enough new buildings are being built and because money is being taken from social housing associations, then we are creating a problem. But through you, Chairman, I tell Mr Wilders that he must focus on what is causing the problem. These are not the vulnerable people who have given up everything and the majority of whom - Mr Wilders knows - namely 97%, are cared for in their own region. But we do have a task and a responsibility, especially for people who have helped us, in the interests of the Netherlands. These people cannot be addressed in this way and dismissed in this way.
I heard Mr Wilders speak about a division and about Rutte creating a division with the QR codes. But he himself is a champion of divisions. He does nothing else, has been in this Chamber for 23 years. He's the champion plush sticker here. He has seen it pass by. So what does ""dichotomy"" mean if you cause it yourself?",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Wilders,PVV,"Nogmaals, onze woningen voor onze eigen mensen, en ik heb alle antwoorden al gegeven.
Voorzitter, ...","Again, our homes for our own people, and I have already given all the answers.
Chair, ...",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De voorzitter,,"Wacht, één tel. De heer Azarkan, tot slot.","Wait, one count. Mr. Azarkan, finally.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Azarkan,DENK,"Ik begrijp dat hij heel snel weg wil, want dit is de kern. De kern is dat de heer Wilders hier al 23 jaar, als een van de langstzittende Kamerleden, mee zit te praten, en altijd maar afgeeft op mensen, op vluchtelingen, op moslims en op islam. Daarmee creëert hij ook een tweedeling, iets waar hij nu zo tegen strijdt. Als het aan hem lag, hadden we hier nu QR-codes voor mensen zoals ik. Ik zou hier niet binnenkomen. Mevrouw Arib zou niet binnenkomen. Als het aan de heer Wilders ligt, dan kan mijn moeder met een hoofddoek niet meer winkelen in een supermarkt, want die wil hij niet hebben. En dan hier ageren tegen een tweedeling en tegen de invoering van QR-codes ... Het is echt walgelijk. Het is hypocriet.","I understand that he wants to leave very quickly, because this is the core issue. The gist is that Mr Wilders has been talking about this for 23 years, as one of the longest-serving MPs, and is always criticizing people, refugees, Muslims and Islam. In doing so he also creates a division, something he is currently fighting against. If it were up to him, we would have QR codes here for people like me. I wouldn't come in here. Mrs. Arib would not come in. If it were up to Mr Wilders, my mother would no longer be able to shop in a supermarket wearing a headscarf, because he doesn't want it. And then here we are agitating against division and against the introduction of QR codes... It's really disgusting. It's hypocritical.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Wilders,PVV,"Het is wat ik wil. Het is het Nederland wat ik wil. Ik wil een Nederland waarin onze eigen mensen voorgaan. Dat is het Nederland wat ik wil. Ik ben gekozen door die Nederlander die voorgaat als het gaat om de zorg, als het gaat om de uitkeringen, als het gaat om de woningen en als het gaat om de veiligheid. Degenen die voor een tweedeling zorgen, zijn de mensen die de grenzen maar openzetten. Dat zijn al die partijen zoals de uwe, en D66 en de VVD en noem maar op, die iedereen maar hiernaartoe willen laten komen, terwijl dat niet kan. En als je iedereen naar Nederland laat komen, terwijl ons land proppevol is, ja, dan krijg je die tweedeling. Dat heb ík niet gedaan. Ik zeg: sluit die grenzen en help die mensen in de regio. U zegt: laat ze hiernaartoe komen, want ze zijn zielig. Dan creëert ú die tweedeling. Want u weet dat we een woningtekort hebben in Nederland. Als je weet dat we een woningtekort hebben in Nederland, en je zegt toch nog ""laat er maar tienduizenden komen"", dan bent ú degene die voor tweedeling zorgt. Ik kies voor onze eigen mensen.","It's what I want. It is the Netherlands I want. I want a Netherlands in which our own people come first. That is the Netherlands I want. I was chosen by the Dutchman who takes the lead when it comes to healthcare, when it comes to benefits, when it comes to housing and when it comes to safety. Those who cause division are the people who keep opening the borders. These are all those parties like yours, and D66 and the VVD and so on, that want everyone to come here, while that is not possible. And if you let everyone come to the Netherlands, while our country is packed, then yes, you will get that division. I didn't do that. I say: close those borders and help those people in the region. You say: let them come here, because they are pathetic. Then you create that division. Because you know that we have a housing shortage in the Netherlands. If you know that we have a housing shortage in the Netherlands, and you still say ""let there be tens of thousands"", then you are the one causing division. I choose our own people.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De voorzitter,,U vervolgt uw betoog. Interrupties in drieën.,You continue your argument. Interruptions in threes.,2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Wilders,PVV,"Voorzitter. Nederland is niet alleen vol, maar onze bevolking wordt ook vervangen, ingeruild, door immigranten, vaak met een hoofddoek om. Meer dan de helft van de kinderen die nu geboren worden in onze drie grote steden, Amsterdam, Rotterdam en Den Haag, is niet-westers allochtoon. Je hoeft geen demografisch genie te zijn om te zien dat als we het tij nu niet keren, we straks een vreemde in eigen stad, in eigen land worden. Dan wacht ons een onheilspellend lot. Dan wordt Nederland, net als die achterlijke islamitische zandbaklanden, de hel op aarde. Dan wordt ons land nog voller, met nog meer islam en nog meer tuig dat niet elkaar, maar onze eigen mensen terroriseert en dat als hyena's onze wijken afstruint om onze eigen mensen het ziekenhuis in te jagen, net zoals de mocromaffia nu al doet.
Voorzitter. Drugskartels hebben een hogere omzet dan de begrotingen van Justitie en Defensie bij elkaar. Het Nederland van Mark Rutte exporteert ondertussen meer coke en xtc dan bloemen. In het buitenland staat Nederland niet meer bekend als tulpenland, maar als narcostaat. Onder leiding van de minister van Justitie is Nederland steeds verder afgegleden naar een paradijs voor gewetenloze criminelen. Er geldt maar één regel: wie spreekt, wie aan de verkeerde kant staat, sterft. Advocaat Derk Wiersum kan het niet meer navertellen. Peter R. de Vries werd helaas koelbloedig, op klaarlichte dag, door het hoofd geschoten. Het is maffia, dus behandel ze ook zo. Oog om oog, tand om tand. Alle middelen zijn geoorloofd om dit criminele tuig uit te roken. Met je regenboogvlag zwaaien naar de Taghi's van deze wereld zal je leven echt niet redden.
Voorzitter. We moeten snoeiharde maatregelen nemen, net zoals de maatregelen die Italië al neemt tegen de maffia: consequent opsporen en veel meer politie. Wij willen voor volgend jaar een miljard euro extra vrijmaken voor de politie. Er moet meer en extreem hoog worden gestraft. De bezittingen van al dat tuig moeten worden geconfisqueerd. Het gebruik van harddrugs, van pillen tot xtc, moet altijd worden afgestraft, hoe klein de hoeveelheid ook is.
Voorzitter. Last but not least, we moeten het maffiatuig volledig isoleren in de gevangenissen. In Italië noemen ze dat ""het harde regime"". Dat regime geldt speciaal voor de maffioso. Zij zitten 24 uur per dag onder streng toezicht in hun cel. Zij hebben geen contact met cipiers en hebben geen toegang tot internet en televisie. Ook krijgen ze maar één uur per maand bezoek, en dan ook nog achter glas, terwijl het wordt gefilmd. Deze regels worden pas versoepeld, zodra ze meewerken met justitie.
Mevrouw de voorzitter. Het werkt. Dat bewijst Italië. Het aantal spijtoptanten is sinds de invoering van deze strenge regels fors gestegen. Mijn vraag aan het kabinet is: waarom doen wij dat niet? Waarom stoppen wij ze in gevangenissen die op vijfsterrenhotels lijken? Leer van Italië. Voer maar oorlog tegen de mocromaffia in plaats van tegen onze boeren.
Voorzitter. Onze elite, zoals ze daar in vak-K zitten, houdt zich echter liever met heel andere dingen bezig. Kijk maar naar de bouwstenen — die vormen de aanzet voor een nieuw regeerakkoord — die het politieke liefdespaar van de eeuw, Rutte en Kaag, in de zomer hebben geproduceerd. Zelden hebben plannen het daglicht gezien die zo ver afstaan van de problemen van de mensen in Nederland. Ze zijn totaal losgezongen van de werkelijkheid van de gewone man. Hun bouwstenen voor Nederland gaan over diversiteit en regenboogakkoorden, een klimaatneutraal en fossielvrij Nederland, een betere behandeling van arbeidsmigranten, een sterkere Europese Unie, ontwikkelingshulp en nog meer legale migratie. Hun activistisch pamflet heeft meer weg van een soort nationale zelfmoordbrief. Ons geld, onze soevereiniteit en onze cultuur worden collectief de grens over gegooid.
Voorzitter. Als dat je al niet raakt, dreig je het slachtoffer te worden van de vreselijke woke dictatuur van politiek correct Nederland, met een verstikkende, dwangmatige identiteitspolitiek, die doet denken aan de ergste totalitaire regimes. Niets mag meer van ze. Van Zwarte Piet tot het woord ""blank"", van de VOC tot de gouden koets: alles willen ze verbieden. Iedereen moet buigen. De Nederlandse Spoorwegen verwelkomen passagiers niet meer met ""goedemorgen, dames en heren"", maar met ""goedemorgen, reizigers"". Toiletten worden genderneutraal gemaakt.
Ik zeg tegen al die aanhangers van die gekkigheid: jullie kunnen m'n rug op en de rambam krijgen. Nooit zullen wij ons aanpassen aan jullie zelfhaat, nooit! Wij zijn trots op wie we zijn. Wij zijn geen racisten als we blanken blank en zwarten zwart noemen, want feiten zijn feiten. Wij zijn trots op onze Gouden Eeuw, op onze nationale helden als Piet Hein, en niemand, maar dan ook helemaal niemand, neemt dat van ons af. Het woord ""genderneutraliteit"" kunnen we niet meer aanhoren. Terwijl bijna een kwart van de 15-jarige scholieren niet goed kan lezen en schrijven, krijgen kinderen op veel basisscholen les over de zogenaamde genderkoek, leren ze — op de basisschool! — over panseksuelen en genderneutralen. Ik zeg: hou op met die ongein! Laat die kinderen met rust! Gun het een kind om kind te zijn en laat de seksuele opvoeding aan de ouders over. Leer onze kinderen op school maar eerst fatsoenlijk rekenen, lezen en schrijven!
Voorzitter. Dit kabinet heeft nog veel meer verkeerde prioriteiten. De gewone man en vrouw heeft het nakijken. Die moeten zien dat er meer geld gaat naar massa-immigratie, klimaatbeleid en de Europese Unie.","Chair. The Netherlands is not only full, but our population is also being replaced, exchanged, by immigrants, often wearing a headscarf. More than half of the children now born in our three major cities, Amsterdam, Rotterdam and The Hague, are non-Western immigrants. You don't have to be a demographic genius to see that if we don't turn the tide now, we will soon become a stranger in our own city, in our own country. Then an ominous fate awaits us. Then the Netherlands, just like those backward Islamic sandbox countries, will become hell on earth. Then our country will become even more crowded, with even more Islam and even more scum that terrorize not each other, but our own people and who prowl our neighborhoods like hyenas to drive our own people into the hospital, just like the mocromafia is already doing.
Chair. Drug cartels have a higher turnover than the budgets of Justice and Defense combined. Mark Rutte's Netherlands now exports more coke and ecstasy than flowers. Abroad, the Netherlands is no longer known as a tulip country, but as a narco-state. Under the leadership of the Minister of Justice, the Netherlands has increasingly descended into a paradise for unscrupulous criminals. There is only one rule: whoever speaks, whoever is on the wrong side, dies. Lawyer Derk Wiersum can no longer tell the story. Peter R. de Vries was unfortunately shot in the head in cold blood, in broad daylight. They're mafia, so treat them like one. An eye for an eye, a tooth for a tooth. All means are permitted to smoke out this criminal scum. Waving your rainbow flag at the Taghis of this world will definitely not save your life.
Chair. We must take tough measures, just like the measures Italy is already taking against the mafia: consistent investigations and much more police. We want to free up an extra billion euros for the police for next year. Punishments must be more severe and extremely severe. The assets of all those scum should be confiscated. The use of hard drugs, from pills to ecstasy, should always be punished, no matter how small the amount.
Chair. Last but not least, we must completely isolate the mafia scum in the prisons. In Italy they call it ""the hard regime"". That regime applies especially to the mafioso. They are kept in their cells under strict supervision 24 hours a day. They have no contact with guards and have no access to the internet and television. They also only get visitors for one hour a month, and that too behind glass, while it is filmed. These rules will only be relaxed once they cooperate with the law.
Madam President. It works. Italy proves that. The number of regretters has increased significantly since the introduction of these strict rules. My question to the cabinet is: why don't we do that? Why do we put them in prisons that look like five-star hotels? Learn from Italy. Just wage war against the mocro mafia instead of against our farmers.
Chair. However, our elite, as they are in section K, prefers to focus on completely different things. Just look at the building blocks - which form the basis for a new coalition agreement - that the political love couple of the century, Rutte and Kaag, produced in the summer. Rarely have plans seen the light of day that are so far removed from the problems of the people in the Netherlands. They are completely disconnected from the reality of the common man. Their building blocks for the Netherlands are about diversity and rainbow agreements, a climate-neutral and fossil-free Netherlands, better treatment of migrant workers, a stronger European Union, development aid and even more legal migration. Their activist pamphlet is more like a kind of national suicide letter. Our money, our sovereignty and our culture are collectively thrown across the border.
Chair. If that doesn't affect you, you risk becoming a victim of the terrible woke dictatorship of politically correct Netherlands, with a suffocating, coercive identity politics, reminiscent of the worst totalitarian regimes. Nothing is allowed by them anymore. From Zwarte Piet to the word ""white"", from the VOC to the golden coach: they want to ban everything. Everyone must bow. The Dutch Railways no longer welcome passengers with ""good morning, ladies and gentlemen"", but with ""good morning, travelers"". Toilets are made gender neutral.
I say to all those who support that nonsense: you can get my back and get the rambam. We will never adapt to your self-loathing, never! We are proud of who we are. We are not racists if we call whites white and blacks black, because facts are facts. We are proud of our Golden Age, of our national heroes like Piet Hein, and no one, absolutely no one, can take that away from us. We can no longer hear the word ""gender neutrality"". While almost a quarter of 15-year-old students cannot read and write properly, children in many primary schools are taught about the so-called gender cake, they learn — at primary school! — about pansexuals and gender neutrals. I say: stop that nonsense! Leave those kids alone! Allow a child to be a child and leave sex education to the parents. Teach our children at school first how to count, read and write properly!
Chair. This government has many more wrong priorities. The ordinary man and woman are left behind. They need to see that more money goes to mass immigration, climate policy and the European Union.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
h-tk-20212022-2-2,De heer Jetten,D66,"Weer een tirade met alleen maar boosheid en negativiteit van de heer Wilders. Hij is weer tegen van alles en hij wil ook weer van alles verbieden. Wij hebben hier al eerder vastgesteld in grote debatten dat hij fan is van dictator Orbán in Hongarije. Het begint nu toch echt wel perverse vormen aan te nemen, want ook hier in Nederland wil de heer Wilders van alles verbieden, als het niet in zijn hokje past. Ik wil daar toch maar even een ander wereldbeeld tegenover zetten. Want hij heeft het hier over de woketeksten die we op scholen leren over diversiteit en dat soort zaken.
Voorzitter, ik ben daar trots op. Ik heb vaker met de heer Wilders gedebatteerd over de belangen om de lhbti-gemeenschap in Nederland te beschermen en hun rechten te vergroten. Als je kijkt naar jongeren die worstelen met hun identiteit, die niet zichzelf kunnen zijn thuis, die niet zichzelf kunnen zijn op school, dan zijn dat jongeren die zich vaker depressief voelen. De zelfmoordcijfers onder jongeren die lhbti zijn, liggen vele malen hoger dan de zelfmoordcijfers onder heterojongeren. Dat is, mevrouw de voorzitter, waarom we in dit land met goede voorlichting en met aandacht voor seksuele diversiteit ervoor zorgen dat elke Nederlander zichzelf kan zijn.
Laat ik het zo zeggen: ik ben er trots op dat ik als homoseksueel hier fractievoorzitter kan zijn in deze Kamer. Ik ben er trots op dat we met Lisa van Ginneken voor het eerst een transgender persoon in de Kamer hebben zitten. Ik ben er trots op dat in Nederland mensen de regenboogvlag uithangen, omdat ze het niet pikken dat je in dit land nog steeds kan worden weggezet vanwege je seksuele geaardheid. De heer Wilders doet maar lekker mee met Orbán en zijn vriendjes om al dat soort dingen te bestempelen als fout en negatief, maar ik kan hem beloven dat ik er altijd voor zal strijden dat in dit land iedereen zichzelf kan zijn, of je nou een zwarte huidskleur hebt, een islamitische achtergrond of toevallig op iemand valt die van dezelfde sekse is als jijzelf.","Another tirade with only anger and negativity from Mr Wilders. He is again against everything and he also wants to ban everything. We have already established here in major debates that he is a fan of dictator Orbán in Hungary. It is now really starting to take on perverse forms, because here in the Netherlands too, Mr Wilders wants to ban everything if it does not fit into his box. I would like to contrast this with a different worldview. Because he is talking about the woke texts that we learn in schools about diversity and things like that.
Mr President, I am proud of that. I have often debated with Mr Wilders about the interests of protecting the LGBTI community in the Netherlands and increasing their rights. If you look at young people who struggle with their identity, who cannot be themselves at home, who cannot be themselves at school, these are young people who feel depressed more often. The suicide rates among LGBTI youth are many times higher than the suicide rates among heterosexual youth. That, Madam President, is why we in this country ensure that every Dutch person can be himself, through good information and attention to sexual diversity.
Let me put it this way: I am proud that, as a homosexual, I can be party leader in this Chamber. I am proud that Lisa van Ginneken is the first time we have a transgender person in the House. I am proud that in the Netherlands people fly the rainbow flag because they do not accept that you can still be expelled in this country because of your sexual orientation. Mr Wilders just joins in with Orbán and his friends in labeling all such things as wrong and negative, but I can promise him that I will always fight to ensure that in this country everyone can be themselves, whether you have a black skin color, an Islamic background or happen to like someone who is of the same sex as yourself.",2021-2022,2021-09-22,tk,handelingen,2 Algemene Politieke Beschouwingen,,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.xml,"nr. 2, item 2"
